PlayerA,PlayerB,RankA,RankB,WinnerBinary,MaxOddsPlayerA,MaxOddsPlayerB,AvgOddsPlayerA,AvgOddsPlayerB,H2H_A_wins,H2H_B_wins,H2H_Diff,RankDiff,OddsDiff,OddsRatio
Levine J.,Pella G.,112,76,1,1.2,6.72,1.16,5.16,1,0,1,-36,4.0,0.22480620155038758
Dodig I.,Kohlschreiber P.,49,18,1,3.35,1.49,2.83,1.42,2,3,-1,-31,-1.4100000000000001,1.9929577464788735
Del Potro J.M.,Ramos A.,8,62,1,1.06,16.0,1.04,11.56,1,0,1,54,10.52,0.08996539792387544
Kuznetsov Al.,Sijsling I.,173,64,0,4.95,1.25,4.29,1.22,0,1,-1,-109,-3.0700000000000003,3.516393442622951
Fognini F.,Melzer J.,30,37,0,1.45,3.25,1.42,2.83,0,3,-3,7,1.4100000000000001,0.5017667844522968
Reid M.,Stepanek R.,216,45,0,8.5,1.15,6.63,1.11,0,1,-1,-171,-5.52,5.972972972972972
Andujar P.,Mannarino A.,50,111,0,5.1,1.3,4.15,1.23,1,1,0,61,-2.9200000000000004,3.373983739837399
Knittel B.,Monaco J.,210,20,0,4.65,1.3,3.92,1.25,0,1,-1,-190,-2.67,3.136
Edmund K.,Janowicz J.,385,22,0,5.24,1.25,4.57,1.19,0,1,-1,-363,-3.3800000000000003,3.840336134453782
Brown D.,Garcia-Lopez G.,189,67,1,2.95,1.55,2.64,1.46,2,3,-1,-122,-1.1800000000000002,1.808219178082192
Becker B.,Murray A.,92,2,0,39.0,1.02,19.54,1.01,0,2,-2,-90,-18.529999999999998,19.346534653465344
Hajek J.,Mahut N.,96,124,0,9.8,1.12,8.16,1.08,0,1,-1,28,-7.08,7.555555555555555
Bogomolov A.,Robredo T.,81,29,0,3.75,1.38,3.27,1.34,0,3,-3,-52,-1.93,2.4402985074626864
Dutra Silva R.,Stakhovsky S.,100,116,0,8.36,1.14,6.84,1.1,0,2,-2,16,-5.74,6.218181818181818
Baghdatis M.,Cilic M.,40,12,0,5.7,1.23,4.72,1.18,1,5,-4,-28,-3.54,4.0
Federer R.,Hanescu V.,3,48,1,1.02,66.0,1.01,23.26,5,0,5,45,22.25,0.04342218400687876
Tipsarevic J.,Troicki V.,14,44,0,1.43,3.25,1.39,2.95,2,3,-1,30,1.5600000000000003,0.47118644067796606
Gicquel M.,Pospisil V.,131,103,0,2.3,1.74,2.16,1.68,0,1,-1,-28,-0.4800000000000002,1.2857142857142858
De Schepper K.,Lorenzi P.,80,73,1,1.55,3.0,1.46,2.68,1,0,1,-7,1.2200000000000002,0.544776119402985
Gulbis E.,Roger-Vasselin E.,39,71,1,1.29,4.8,1.24,3.97,2,0,2,32,2.7300000000000004,0.3123425692695214
Goffin D.,Tsonga J.W.,83,7,0,17.0,1.05,13.02,1.03,2,4,-2,-76,-11.99,12.640776699029125
Almagro N.,Zopp J.,16,183,1,1.07,14.0,1.05,9.94,1,0,1,167,8.889999999999999,0.10563380281690142
Darcis S.,Nadal R.,135,5,1,46.0,1.02,20.68,1.01,1,1,0,-130,-19.669999999999998,20.475247524752476
Falla A.,Robert S.,77,165,0,1.93,2.25,1.8,1.97,0,1,-1,88,0.16999999999999993,0.9137055837563453
Donskoy E.,Isner J.,66,21,0,3.97,1.37,3.49,1.3,1,2,-1,-45,-2.1900000000000004,2.684615384615385
Hewitt L.,Wawrinka S.,70,10,1,2.37,1.71,2.21,1.65,2,1,1,-60,-0.56,1.3393939393939394
Andreev I.,Kubot L.,416,130,0,7.0,1.2,5.47,1.15,0,4,-4,-286,-4.32,4.756521739130435
Haase R.,Youzhny M.,58,26,0,7.1,1.16,5.96,1.13,4,5,-1,-32,-4.83,5.274336283185841
Lacko L.,Ram R.,79,86,0,2.2,1.85,2.07,1.73,0,1,-1,7,-0.33999999999999986,1.1965317919075145
Malisse X.,Verdasco F.,61,54,0,2.0,2.0,1.83,1.94,1,3,-2,-7,0.10999999999999988,0.943298969072165
Benneteau J.,Kamke T.,33,68,1,1.37,3.75,1.3,3.47,3,0,3,35,2.17,0.37463976945244953
Matosevic M.,Rufin G.,72,85,0,1.8,2.3,1.73,2.08,0,1,-1,13,0.3500000000000001,0.8317307692307692
Paire B.,Ungur A.,27,94,1,1.1,11.0,1.08,8.3,1,0,1,67,7.220000000000001,0.13012048192771083
Kuznetsov An.,Montanes A.,78,51,1,1.45,3.1,1.42,2.81,1,0,1,-27,1.3900000000000001,0.5053380782918149
Lu Y.H.,Ward J.,75,219,1,1.47,3.15,1.39,2.94,1,0,1,144,1.55,0.4727891156462585
Reister J.,Rosol L.,121,35,1,3.15,1.59,2.65,1.47,1,1,0,-86,-1.18,1.8027210884353742
Federer R.,Murray A.,3,4,1,1.51,3.04,1.45,2.76,14,10,4,1,1.3099999999999998,0.5253623188405797
Djokovic N.,Federer R.,1,3,0,1.48,3.06,1.42,2.87,28,22,6,2,1.4500000000000002,0.494773519163763
Murray A.,Tsonga J.W.,4,6,1,1.47,3.2,1.41,2.89,13,2,11,2,1.4800000000000002,0.4878892733564013
Ferrer D.,Murray A.,5,4,0,2.81,1.54,2.66,1.47,6,15,-9,-1,-1.1900000000000002,1.8095238095238098
Djokovic N.,Mayer F.,1,29,1,1.04,21.0,1.03,13.65,7,0,7,28,12.620000000000001,0.07545787545787545
Federer R.,Youzhny M.,3,33,1,1.15,7.5,1.12,6.2,18,0,18,30,5.08,0.1806451612903226
Kohlschreiber P.,Tsonga J.W.,30,6,0,3.62,1.36,3.31,1.33,0,10,-10,-24,-1.98,2.488721804511278
Cilic M.,Murray A.,18,4,0,5.0,1.25,4.46,1.2,3,12,-9,-14,-3.26,3.716666666666667
Del Potro J.M.,Ferrer D.,9,5,0,1.72,2.36,1.67,2.19,7,5,2,-4,0.52,0.7625570776255708
Baker B.,Kohlschreiber P.,126,30,0,2.65,1.57,2.54,1.51,1,1,0,-96,-1.03,1.6821192052980132
Fish M.,Tsonga J.W.,12,6,0,5.14,1.25,4.48,1.2,0,4,-4,-6,-3.2800000000000002,3.733333333333334
Gasquet R.,Mayer F.,19,29,0,1.25,5.14,1.21,4.37,4,3,1,10,3.16,0.2768878718535469
Istomin D.,Youzhny M.,39,33,0,3.3,1.43,2.99,1.38,1,3,-2,-6,-1.6100000000000003,2.166666666666667
Federer R.,Malisse X.,3,75,1,1.07,14.8,1.05,10.63,10,0,10,72,9.58,0.09877704609595485
Djokovic N.,Troicki V.,1,34,1,1.04,26.0,1.02,15.22,13,1,12,33,14.200000000000001,0.06701708278580815
Fish M.,Goffin D.,12,70,1,2.35,1.77,2.16,1.68,1,0,1,58,-0.4800000000000002,1.2857142857142858
Del Potro J.M.,Nishikori K.,9,20,1,1.33,4.2,1.29,3.59,5,2,3,11,2.3,0.3593314763231198
Ferrer D.,Roddick A.,5,25,1,1.5,3.1,1.42,2.83,5,4,1,20,1.4100000000000001,0.5017667844522968
Baker B.,Paire B.,126,55,1,1.62,2.62,1.55,2.43,1,0,1,-71,0.8800000000000001,0.6378600823045267
Baghdatis M.,Murray A.,42,4,0,8.53,1.12,7.04,1.1,3,4,-1,-38,-5.9399999999999995,6.3999999999999995
Cilic M.,Querrey S.,18,64,1,1.42,3.49,1.37,3.04,6,0,6,46,1.67,0.45065789473684215
Lacko L.,Tsonga J.W.,60,6,0,10.5,1.09,8.31,1.07,0,1,-1,-54,-7.24,7.766355140186916
Kohlschreiber P.,Rosol L.,30,100,1,1.53,3.12,1.41,2.87,4,1,3,70,1.4600000000000002,0.49128919860627174
Querrey S.,Raonic M.,64,22,1,4.7,1.26,4.13,1.22,3,5,-2,-42,-2.91,3.3852459016393444
Monaco J.,Troicki V.,14,34,0,1.5,3.0,1.43,2.77,0,3,-3,20,1.34,0.516245487364621
Tipsarevic J.,Youzhny M.,8,33,0,1.59,2.75,1.52,2.51,3,5,-2,25,0.9899999999999998,0.6055776892430279
Djokovic N.,Stepanek R.,1,27,1,1.04,29.0,1.02,16.46,12,1,11,26,15.440000000000001,0.061968408262454436
Almagro N.,Gasquet R.,11,19,0,3.01,1.48,2.74,1.44,3,4,-1,8,-1.3000000000000003,1.902777777777778
Falla A.,Istomin D.,73,39,0,3.02,1.5,2.74,1.44,1,2,-1,-34,-1.3000000000000003,1.902777777777778
Benneteau J.,Federer R.,32,3,0,29.98,1.03,18.56,1.01,2,5,-3,-29,-17.549999999999997,18.376237623762375
Malisse X.,Verdasco F.,75,16,1,1.77,2.3,1.69,2.15,1,3,-2,-59,0.45999999999999996,0.786046511627907
Janowicz J.,Mayer F.,136,29,0,3.01,1.46,2.78,1.43,0,2,-2,-107,-1.3499999999999999,1.944055944055944
Nishikori K.,Serra F.,20,137,1,1.15,6.96,1.13,5.65,1,0,1,117,4.5200000000000005,0.19999999999999996
Baker B.,Nieminen J.,126,44,1,1.8,2.28,1.72,2.07,1,0,1,-82,0.34999999999999987,0.8309178743961353
Malisse X.,Simon G.,75,13,1,2.4,1.74,2.21,1.65,1,2,-1,-62,-0.56,1.3393939393939394
Cilic M.,Kubot L.,18,49,1,1.25,5.0,1.21,4.33,3,0,3,31,3.12,0.279445727482679
Dolgopolov O.,Paire B.,21,55,0,1.6,2.6,1.53,2.48,0,1,-1,34,0.95,0.6169354838709677
De Schepper K.,Ferrer D.,160,5,0,16.0,1.06,11.58,1.04,0,1,-1,-155,-10.54,11.134615384615385
Jaziri M.,Kohlschreiber P.,78,30,0,12.5,1.08,9.09,1.06,0,3,-3,-48,-8.03,8.575471698113207
Phau B.,Roddick A.,88,25,0,14.4,1.07,10.06,1.05,0,4,-4,-63,-9.01,9.58095238095238
Becker B.,Stepanek R.,124,27,0,3.05,1.46,2.93,1.39,0,2,-2,-97,-1.5400000000000003,2.1079136690647484
Baghdatis M.,Dimitrov G.,42,69,1,2.5,1.68,2.29,1.61,1,8,-7,27,-0.6799999999999999,1.4223602484472049
Del Potro J.M.,Soeda G.,9,58,1,1.06,17.0,1.04,12.0,2,0,2,49,10.96,0.08666666666666667
Garcia-Lopez G.,Tsonga J.W.,92,6,0,17.5,1.05,12.18,1.03,1,5,-4,-86,-11.15,11.825242718446601
Verdasco F.,Zemlja G.,16,120,1,1.2,5.37,1.18,4.77,1,0,1,104,3.59,0.24737945492662475
Goffin D.,Levine J.,70,106,1,1.65,2.55,1.56,2.38,1,0,1,36,0.8199999999999998,0.6554621848739496
Karlovic I.,Murray A.,59,4,0,12.5,1.08,9.27,1.06,0,7,-7,-55,-8.209999999999999,8.745283018867923
Nadal R.,Rosol L.,2,100,0,1.01,76.0,1.01,23.45,4,1,3,98,22.439999999999998,0.04307036247334755
Fish M.,Ward J.,12,173,1,1.4,3.41,1.36,3.09,2,0,2,161,1.7299999999999998,0.44012944983818775
Lacko L.,Melzer J.,60,35,1,3.2,1.55,2.78,1.43,1,1,0,-25,-1.3499999999999999,1.944055944055944
Falla A.,Mahut N.,73,71,1,3.01,1.5,2.79,1.43,1,2,-1,-2,-1.36,1.9510489510489513
Melzer J.,Wawrinka S.,35,24,1,3.05,1.45,2.91,1.39,1,2,-1,-11,-1.5200000000000002,2.0935251798561154
Almagro N.,Rufin G.,11,168,1,1.19,5.8,1.17,4.99,2,0,2,157,3.8200000000000003,0.2344689378757515
Andreev I.,Istomin D.,93,39,0,5.26,1.3,4.22,1.22,1,1,0,-54,-3.0,3.459016393442623
Sweeting R.,Tipsarevic J.,130,8,0,13.0,1.07,10.58,1.04,0,4,-4,-122,-9.54,10.173076923076923
Chardy J.,Monaco J.,57,14,0,2.55,1.67,2.29,1.6,1,6,-5,-43,-0.69,1.43125
Benneteau J.,Russell M.,32,112,1,1.25,5.27,1.2,4.43,2,0,2,80,3.2299999999999995,0.2708803611738149
Klizan M.,Troicki V.,62,34,0,5.9,1.2,5.07,1.16,1,5,-4,-28,-3.91,4.370689655172415
Odesnik W.,Phau B.,135,88,0,1.57,2.71,1.51,2.49,1,2,-1,-47,0.9800000000000002,0.606425702811245
Mayer F.,Petzschner P.,29,101,1,1.78,2.38,1.62,2.24,4,0,4,72,0.6200000000000001,0.7232142857142857
Baker J.,Roddick A.,186,25,0,15.0,1.06,10.57,1.04,0,1,-1,-161,-9.530000000000001,10.163461538461538
Gulbis E.,Janowicz J.,87,136,0,1.73,2.35,1.65,2.21,2,1,1,49,0.56,0.746606334841629
Cervantes I.,Youzhny M.,152,33,0,16.0,1.06,11.54,1.04,0,1,-1,-119,-10.5,11.096153846153845
Federer R.,Fognini F.,3,68,1,1.03,71.0,1.01,26.65,3,0,3,65,25.639999999999997,0.03789868667917449
Djokovic N.,Harrison R.,1,48,1,1.02,36.3,1.01,19.57,3,0,3,47,18.56,0.0516096065406234
Giraldo S.,Raonic M.,45,22,0,8.75,1.12,7.53,1.08,0,2,-2,-23,-6.45,6.972222222222222
Bemelmans R.,Gasquet R.,131,19,0,12.0,1.08,8.75,1.06,0,1,-1,-112,-7.6899999999999995,8.254716981132075
Karlovic I.,Sela D.,59,108,1,1.25,4.93,1.2,4.32,6,1,5,49,3.12,0.27777777777777773
Ito T.,Kubot L.,65,49,0,3.52,1.4,3.04,1.36,0,1,-1,-16,-1.68,2.235294117647059
Brown D.,Ferrer D.,164,5,0,21.0,1.04,1.92,1.03,0,5,-5,-159,-0.8899999999999999,1.8640776699029125
Del Potro J.M.,Haase R.,9,41,1,1.12,9.0,1.07,7.85,5,0,5,32,6.779999999999999,0.13630573248407646
Andujar P.,Ward J.,36,173,0,3.25,1.45,2.98,1.38,0,1,-1,137,-1.6,2.1594202898550727
Haas T.,Kohlschreiber P.,50,30,0,1.57,2.7,1.53,2.48,3,4,-1,-20,0.95,0.6169354838709677
Lorenzi P.,Mahut N.,86,71,0,10.75,1.13,7.56,1.09,1,2,-1,-15,-6.47,6.935779816513761
Kuznetsov An.,Serra F.,151,137,0,1.54,2.75,1.49,2.56,0,1,-1,-14,1.07,0.58203125
Almagro N.,Rochus O.,11,66,1,1.27,4.75,1.21,4.36,1,0,1,55,3.1500000000000004,0.27752293577981646
Jaziri M.,Zopp J.,78,95,1,4.77,1.25,4.14,1.22,1,0,1,17,-2.92,3.3934426229508197
Garcia-Lopez G.,Roger-Vasselin E.,92,67,1,3.01,1.45,2.88,1.4,2,1,1,-25,-1.48,2.0571428571428574
Kunitsyn I.,Soeda G.,116,58,0,2.7,1.58,2.51,1.51,0,2,-2,-58,-0.9999999999999998,1.662251655629139
Hewitt L.,Tsonga J.W.,202,6,0,7.7,1.13,6.62,1.1,0,3,-3,-196,-5.52,6.018181818181818
Baghdatis M.,Montanes A.,42,90,1,1.15,7.04,1.13,5.9,2,1,1,48,4.7700000000000005,0.19152542372881354
Bachinger M.,De Schepper K.,110,160,0,2.2,1.8,2.09,1.71,0,1,-1,50,-0.3799999999999999,1.222222222222222
Davydenko N.,Murray A.,47,4,0,14.0,1.07,10.25,1.05,4,6,-2,-43,-9.2,9.761904761904761
Bogomolov A.,Dolgopolov O.,46,21,0,4.33,1.3,3.96,1.24,0,1,-1,-25,-2.7199999999999998,3.193548387096774
Lacko L.,Ungur A.,60,81,1,1.19,6.0,1.15,5.32,1,0,1,21,4.17,0.21616541353383456
Baker B.,Machado R.,126,96,1,1.1,10.23,1.08,7.86,1,0,1,-30,6.78,0.13740458015267176
Bellucci T.,Nadal R.,80,2,0,57.0,1.03,22.87,1.01,0,5,-5,-78,-21.86,22.643564356435643
Kukushkin M.,Nishikori K.,52,20,0,3.66,1.4,3.3,1.32,0,9,-9,-32,-1.9799999999999998,2.4999999999999996
Fish M.,Ramirez-Hidalgo R.,12,82,1,1.18,7.0,1.14,5.4,2,0,2,70,4.260000000000001,0.21111111111111108
Cilic M.,Stebe C.M.,18,77,1,1.08,11.6,1.06,8.75,2,0,2,59,7.6899999999999995,0.12114285714285715
Pospisil V.,Querrey S.,104,64,0,3.7,1.34,3.41,1.3,1,1,0,-40,-2.1100000000000003,2.623076923076923
Anderson K.,Dimitrov G.,31,69,0,2.3,1.75,2.17,1.67,2,6,-4,38,-0.5,1.2994011976047903
Beck K.,Levine J.,94,106,0,2.38,1.7,2.22,1.64,0,1,-1,12,-0.5800000000000003,1.353658536585366
Ebden M.,Paire B.,76,55,0,2.95,1.57,2.56,1.49,0,1,-1,-21,-1.07,1.7181208053691275
Lopez F.,Nieminen J.,17,44,0,1.29,4.45,1.25,3.88,4,6,-2,27,2.63,0.32216494845360827
Goffin D.,Tomic B.,70,28,1,4.5,1.3,3.94,1.24,1,2,-1,-42,-2.7,3.1774193548387095
Dodig I.,Rosol L.,99,100,0,1.85,2.14,1.75,2.03,1,1,0,1,0.2799999999999998,0.8620689655172414
Federer R.,Ramos A.,3,43,1,1.01,59.87,1.01,25.27,1,0,1,40,24.259999999999998,0.03996834190740008
Kavcic B.,Petzschner P.,74,101,0,6.0,1.18,5.22,1.15,0,1,-1,27,-4.07,4.539130434782609
Gasquet R.,Kamke T.,19,84,1,1.08,16.0,1.05,10.6,2,0,2,65,9.549999999999999,0.09905660377358491
Djokovic N.,Ferrero J.C.,1,38,1,1.02,36.87,1.01,19.94,2,1,1,37,18.93,0.05065195586760281
Malisse X.,Matosevic M.,75,72,1,1.36,3.85,1.33,3.26,1,0,1,-3,1.9299999999999997,0.4079754601226994
Menendez-Maceiras A.,Russell M.,212,112,0,3.2,1.45,2.88,1.4,0,1,-1,-100,-1.48,2.0571428571428574
Mayer F.,Tursunov D.,29,129,1,1.45,3.1,1.42,2.78,1,0,1,100,1.3599999999999999,0.5107913669064749
Verdasco F.,Wang J.,16,207,1,1.13,7.5,1.11,6.47,1,0,1,191,5.359999999999999,0.1715610510046368
Berdych T.,Gulbis E.,7,87,0,1.05,21.0,1.04,11.42,4,3,1,80,10.379999999999999,0.09106830122591944
Mayer L.,Monaco J.,61,14,0,3.05,1.5,2.77,1.43,1,2,-1,-47,-1.34,1.937062937062937
Nalbandian D.,Tipsarevic J.,40,8,0,2.53,1.7,2.25,1.62,2,2,0,-32,-0.6299999999999999,1.3888888888888888
Benneteau J.,Muller G.,32,53,1,1.86,2.1,1.77,2.0,3,2,1,21,0.22999999999999998,0.885
Mathieu P.H.,Simon G.,176,13,0,2.96,1.52,2.73,1.44,3,2,1,-163,-1.29,1.8958333333333335
Stakhovsky S.,Stepanek R.,85,27,0,4.2,1.4,3.23,1.34,0,1,-1,-58,-1.89,2.4104477611940296
Starace P.,Sweeting R.,97,130,0,5.26,1.25,4.44,1.2,0,1,-1,33,-3.24,3.7000000000000006
Chardy J.,Volandri F.,57,79,1,1.08,15.0,1.06,9.57,2,0,2,22,8.51,0.11076280041797283
Bolelli S.,Janowicz J.,118,136,0,1.94,2.05,1.8,1.97,0,2,-2,18,0.16999999999999993,0.9137055837563453
Harrison R.,Lu Y.H.,48,56,1,1.67,2.6,1.58,2.33,4,0,4,8,0.75,0.6781115879828327
Young D.,Youzhny M.,51,33,0,17.5,1.06,11.3,1.04,0,1,-1,-18,-10.260000000000002,10.865384615384615
Goodall J.,Zemlja G.,215,120,0,3.8,1.33,3.48,1.29,0,1,-1,-95,-2.19,2.697674418604651
Becker B.,Blake J.,124,91,1,1.29,4.53,1.24,3.93,1,4,-3,-33,2.6900000000000004,0.3155216284987277
Andreev I.,Golding O.,93,491,1,1.41,3.53,1.35,3.14,1,0,1,398,1.79,0.4299363057324841
Bemelmans R.,Berlocq C.,131,37,1,1.67,2.5,1.59,2.32,1,0,1,-94,0.7299999999999998,0.685344827586207
Fognini F.,Llodra M.,68,54,1,2.91,1.53,2.63,1.47,3,1,2,-14,-1.16,1.7891156462585034
Darcis S.,Rufin G.,63,168,0,1.57,2.65,1.5,2.52,0,1,-1,105,1.02,0.5952380952380952
Cervantes I.,Cipolla F.,152,89,1,2.45,1.73,2.22,1.63,1,0,1,-63,-0.5900000000000003,1.3619631901840492
Istomin D.,Seppi A.,39,26,1,2.6,1.62,2.43,1.54,4,7,-3,-13,-0.8900000000000001,1.577922077922078
Falla A.,Isner J.,73,10,1,7.31,1.15,5.87,1.13,1,2,-1,-63,-4.74,5.194690265486726
Granollers M.,Troicki V.,23,34,0,2.25,2.1,2.13,1.7,1,3,-2,11,-0.42999999999999994,1.2529411764705882
Chela J.I.,Klizan M.,83,62,0,3.1,1.48,2.82,1.41,0,1,-1,-21,-1.41,2.0
Djokovic N.,Nadal R.,2,1,1,2.38,1.75,2.23,1.65,29,27,2,-1,-0.5800000000000001,1.3515151515151516
Djokovic N.,Tsonga J.W.,2,19,1,1.51,3.2,1.44,2.75,16,7,9,17,1.31,0.5236363636363636
Murray A.,Nadal R.,4,1,0,2.75,1.6,2.54,1.52,8,17,-9,-3,-1.02,1.6710526315789473
Djokovic N.,Tomic B.,2,158,1,1.13,9.52,1.09,6.98,7,0,7,156,5.890000000000001,0.15616045845272206
Lopez F.,Murray A.,44,4,0,9.0,1.13,7.11,1.09,0,11,-11,-40,-6.0200000000000005,6.522935779816514
Fish M.,Nadal R.,9,1,0,7.0,1.2,5.06,1.16,1,8,-7,-8,-3.8999999999999995,4.362068965517241
Federer R.,Tsonga J.W.,3,19,0,1.19,6.4,1.15,5.22,12,7,5,16,4.07,0.22030651340996169
Djokovic N.,Llodra M.,2,35,1,1.11,9.8,1.07,8.18,3,1,2,33,7.109999999999999,0.1308068459657702
Federer R.,Youzhny M.,3,17,1,1.04,26.2,1.02,15.07,18,0,18,14,14.05,0.0676841406768414
Kubot L.,Lopez F.,93,44,0,4.0,1.35,3.53,1.29,1,2,-1,-49,-2.2399999999999998,2.7364341085271318
Ferrer D.,Tsonga J.W.,6,19,0,2.95,1.5,2.74,1.43,4,1,3,13,-1.3100000000000003,1.9160839160839163
Gasquet R.,Murray A.,13,4,0,4.0,1.32,3.68,1.27,5,10,-5,-9,-2.41,2.8976377952755907
Berdych T.,Fish M.,7,9,0,1.48,3.0,1.42,2.78,0,1,-1,2,1.3599999999999999,0.5107913669064749
Malisse X.,Tomic B.,42,158,0,1.6,2.7,1.54,2.43,1,1,0,116,0.8900000000000001,0.6337448559670782
Del Potro J.M.,Nadal R.,21,1,0,5.0,1.3,4.37,1.2,5,11,-6,-20,-3.17,3.641666666666667
Muller G.,Nadal R.,92,1,0,22.0,1.05,13.57,1.02,2,4,-2,-91,-12.55,13.303921568627452
Baghdatis M.,Djokovic N.,30,2,0,24.25,1.04,13.69,1.02,0,8,-8,-28,-12.67,13.421568627450979
Almagro N.,Youzhny M.,15,17,0,2.1,2.04,1.92,1.82,1,5,-4,2,-0.09999999999999987,1.054945054945055
Kubot L.,Monfils G.,93,8,1,4.0,1.34,3.62,1.27,1,1,0,-85,-2.35,2.850393700787402
Fish M.,Haase R.,9,58,1,1.35,3.8,1.29,3.43,2,0,2,49,2.14,0.3760932944606414
Soderling R.,Tomic B.,5,158,0,1.18,6.5,1.14,5.36,0,1,-1,153,4.220000000000001,0.21268656716417908
Beck K.,Ferrer D.,156,6,0,8.88,1.13,6.57,1.1,0,3,-3,-150,-5.470000000000001,5.972727272727273
Llodra M.,Lu Y.H.,35,57,1,1.47,3.2,1.4,2.85,3,0,3,22,1.4500000000000002,0.49122807017543857
Gonzalez F.,Tsonga J.W.,478,19,0,4.18,1.35,3.67,1.26,1,1,0,-459,-2.41,2.9126984126984126
Federer R.,Nalbandian D.,3,23,1,1.06,21.0,1.04,11.0,11,8,3,20,9.96,0.09454545454545454
Berdych T.,Bogomolov A.,7,72,1,1.1,12.0,1.06,9.08,2,0,2,65,8.02,0.11674008810572688
Malisse X.,Melzer J.,42,11,1,1.85,2.2,1.75,2.02,3,2,1,-31,0.27,0.8663366336633663
Del Potro J.M.,Simon G.,21,16,1,1.25,4.85,1.22,3.6,4,3,1,-5,2.38,0.33888888888888885
Bolelli S.,Gasquet R.,116,13,0,7.21,1.15,6.07,1.11,0,6,-6,-103,-4.96,5.468468468468468
Lopez F.,Roddick A.,44,10,1,4.15,1.31,3.7,1.26,1,7,-6,-34,-2.4400000000000004,2.9365079365079367
Ljubicic I.,Murray A.,33,4,0,10.0,1.1,7.8,1.07,3,4,-1,-29,-6.7299999999999995,7.289719626168224
Melzer J.,Tursunov D.,11,53,1,2.02,1.92,1.91,1.82,3,3,0,42,-0.08999999999999986,1.0494505494505493
Andreev I.,Tomic B.,79,158,0,3.39,1.5,2.86,1.39,1,1,0,79,-1.47,2.0575539568345325
Ferrer D.,Harrison R.,6,122,1,1.15,7.0,1.12,5.85,4,0,4,116,4.7299999999999995,0.1914529914529915
Del Potro J.M.,Rochus O.,21,73,1,1.1,10.9,1.07,8.01,1,1,0,52,6.9399999999999995,0.13358302122347068
Devvarman S.,Youzhny M.,68,17,0,3.97,1.36,3.35,1.3,0,1,-1,-51,-2.05,2.576923076923077
De Voest R.,Gonzalez F.,147,478,0,3.31,1.43,3.01,1.36,0,1,-1,331,-1.6499999999999997,2.2132352941176467
Anderson K.,Djokovic N.,36,2,0,41.0,1.02,17.73,1.01,1,9,-8,-34,-16.72,17.554455445544555
Lu Y.H.,Troicki V.,57,12,1,4.03,1.31,3.67,1.26,2,0,2,-45,-2.41,2.9126984126984126
Baghdatis M.,Seppi A.,30,38,1,1.93,2.01,1.84,1.89,1,1,0,8,0.04999999999999982,0.9735449735449736
Malisse X.,Mayer F.,42,18,1,1.67,2.47,1.6,2.26,3,0,3,-24,0.6599999999999997,0.7079646017699116
Almagro N.,Isner J.,15,47,1,2.85,1.51,2.68,1.44,1,2,-1,32,-1.2400000000000002,1.8611111111111114
Haider-Maurer A.,Nalbandian D.,78,23,0,6.5,1.2,5.58,1.13,0,1,-1,-55,-4.45,4.938053097345133
Llodra M.,Mello R.,35,89,1,1.12,9.1,1.09,6.93,1,0,1,54,5.84,0.1572871572871573
Beck K.,Garcia-Lopez G.,156,41,1,2.78,1.57,2.52,1.5,1,0,1,-115,-1.02,1.68
Dimitrov G.,Tsonga J.W.,62,19,0,6.8,1.16,5.74,1.12,0,4,-4,-43,-4.62,5.125
Hewitt L.,Soderling R.,130,5,0,3.7,1.4,3.3,1.31,2,2,0,-125,-1.9899999999999998,2.519083969465649
Federer R.,Mannarino A.,3,55,1,1.01,68.5,1.01,25.46,7,0,7,52,24.45,0.0396700706991359
Anderson K.,Marchenko I.,36,114,1,1.22,5.54,1.17,4.73,4,0,4,78,3.5600000000000005,0.24735729386892175
Sela D.,Simon G.,84,16,0,2.6,1.6,2.43,1.53,0,3,-3,-68,-0.9000000000000001,1.5882352941176472
Dimitrov G.,Stebe C.M.,62,208,1,1.45,3.44,1.38,2.94,1,0,1,146,1.56,0.4693877551020408
Muller G.,Raonic M.,92,25,1,3.6,1.42,3.18,1.33,2,2,0,-67,-1.85,2.3909774436090228
Haase R.,Verdasco F.,58,22,1,2.66,1.58,2.5,1.51,3,5,-2,-36,-0.99,1.6556291390728477
Hanescu V.,Roddick A.,63,10,0,11.75,1.1,8.67,1.06,0,4,-4,-53,-7.609999999999999,8.179245283018867
Lopez F.,Schuettler R.,44,113,1,1.35,3.9,1.28,3.54,8,0,8,69,2.26,0.3615819209039548
Gulbis E.,Tursunov D.,75,53,0,3.44,1.38,3.15,1.34,2,2,0,-22,-1.8099999999999998,2.3507462686567164
Monfils G.,Zemlja G.,8,157,1,1.1,13.15,1.06,8.88,1,0,1,149,7.82,0.11936936936936937
Karlovic I.,Kubot L.,144,93,0,1.4,3.41,1.35,3.08,1,3,-2,-51,1.73,0.4383116883116883
Nadal R.,Sweeting R.,1,69,1,1.01,71.0,1.01,24.63,3,0,3,68,23.619999999999997,0.041006902151847345
Bogomolov A.,Chela J.I.,72,20,1,2.15,2.06,1.95,1.8,1,0,1,-52,-0.1499999999999999,1.0833333333333333
Ljubicic I.,Stakhovsky S.,33,46,1,1.6,2.7,1.51,2.49,3,1,2,13,0.9800000000000002,0.606425702811245
